station_j,station_k,dist,state_class,r_j,r_k,d_j,d_k,n_days,n_exit_j,n_exit_k,n_joint,phi
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,4,20,9,3,3,0.464420364012824
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,5,14,1,1,0,-0.07692307692307693
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,6,7,1,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,7,10,1,1,0,-0.1111111111111111
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,8,8,2,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,9,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,10,5,1,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,11,4,2,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,12,4,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,13,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,14,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,15,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,16,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,18,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,19,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,20,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,22,2,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,23,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,24,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,26,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,1,29,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,1,8,2,2,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,2,14,2,1,0,-0.11322770341445956
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,3,27,10,4,4,0.5437390678561211
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,4,22,1,4,0,-0.10286889997472794
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,5,11,3,2,1,0.24056261216234406
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,6,12,4,1,0,-0.21320071635561041
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,7,5,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,8,7,2,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,9,5,2,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,10,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,11,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,12,2,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,13,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,14,2,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,15,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,16,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,17,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,19,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,21,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,23,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,24,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,25,1,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,2,30,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,1,6,1,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,2,4,0,2,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,3,11,2,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,4,17,4,4,2,0.34615384615384615
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,5,17,3,1,0,-0.11572751247156893
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,6,7,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,7,7,2,2,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,8,3,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,9,5,1,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,10,2,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,11,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,12,3,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,13,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,14,3,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,15,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,16,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,17,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,18,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,20,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,22,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,24,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,25,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,3,31,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,1,4,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,2,4,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,3,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,4,9,1,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,5,11,1,3,0,-0.19364916731037085
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,6,13,1,2,0,-0.12309149097933272
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,7,6,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,8,4,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,9,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,10,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,11,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,13,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,14,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,15,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,16,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,17,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,18,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,19,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,21,2,2,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,23,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,25,1,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,26,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,4,32,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,1,3,0,2,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,2,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,3,4,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,4,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,5,7,1,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,6,7,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,7,10,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,8,5,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,9,4,2,2,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,10,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,11,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,14,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,15,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,16,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,17,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,18,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,19,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,20,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,24,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,5,27,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,1,5,1,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,2,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,3,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,4,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,5,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,6,5,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,7,7,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,8,10,3,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,9,5,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,11,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,12,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,15,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,16,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,17,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,19,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,21,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,6,28,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,1,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,2,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,3,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,4,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,5,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,6,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,7,4,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,8,6,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,9,7,1,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,10,4,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,12,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,13,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,16,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,17,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,18,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,20,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,7,22,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,1,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,2,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,3,3,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,5,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,6,3,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,7,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,8,3,2,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,9,5,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,10,5,2,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,11,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,13,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,14,3,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,17,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,19,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,8,21,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,1,3,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,2,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,3,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,4,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,6,1,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,7,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,8,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,9,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,10,5,1,2,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,11,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,12,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,14,2,2,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,15,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,18,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,20,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,9,22,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,2,2,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,3,2,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,4,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,5,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,8,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,9,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,10,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,11,3,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,12,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,13,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,16,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,19,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,21,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,10,23,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,3,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,4,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,5,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,6,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,9,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,10,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,11,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,12,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,13,3,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,14,3,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,17,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,20,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,22,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,11,24,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,1,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,4,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,6,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,7,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,10,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,11,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,12,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,13,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,14,3,0,2,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,15,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,18,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,21,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,23,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,12,25,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,7,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,8,1,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,11,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,12,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,13,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,14,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,15,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,16,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,19,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,22,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,24,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,13,26,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,1,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,8,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,12,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,14,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,15,1,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,16,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,17,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,20,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,23,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,25,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,14,27,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,15,1,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,15,9,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,15,17,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,15,18,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,15,21,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,15,24,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,16,1,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,16,2,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,16,10,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,16,18,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,16,22,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,16,25,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,17,2,1,1,1,1,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,17,3,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,17,11,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,17,19,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,17,23,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,17,26,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,18,4,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,18,12,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,18,20,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,18,24,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,18,27,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,19,5,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,19,13,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,19,21,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,19,25,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,19,28,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,20,6,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,20,14,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,20,22,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,20,26,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,20,29,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,21,7,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,21,15,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,21,27,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,21,30,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,22,28,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,22,31,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,23,29,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,23,32,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,24,1,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,24,30,2,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,24,33,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,25,31,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,25,34,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,26,32,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,26,35,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,27,1,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,27,33,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,27,36,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,28,2,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,28,34,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,29,1,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,29,3,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,29,35,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,30,2,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,30,4,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,30,36,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,31,3,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,31,5,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,32,4,1,0,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,32,6,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,33,5,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-dry,0,0,35,1,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,1,1,23,18,13,11,0.17565506213798923
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,1,2,7,3,2,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,1,3,6,4,1,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,1,4,3,2,1,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,1,5,3,2,2,1,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,1,7,3,3,0,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,2,1,24,18,14,10,-0.09759000729485331
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,2,2,3,3,0,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,2,3,2,1,1,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,2,4,1,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,3,1,12,7,9,6,0.29277002188455997
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,3,2,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,4,1,10,6,5,3,0.0
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,4,2,2,0,1,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,4,3,1,1,0,0,
AMARANTE,BEJA,361.1845703344827,dry-wet,0,1,5,1,9,4,4,1,
